analysis_scope,outer_eval_type,outer_test_group,feature_block,regressor,candidate_params,inner_fold,inner_training_group_sha256,inner_validation_group_sha256,inner_fold_mae,mean_candidate_mae,selected,tie_status
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.033725259231972664,0.045672017883192126,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.044603100563954876,0.045672017883192126,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04179543571324559,0.045672017883192126,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07074581130600165,0.045672017883192126,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.037490482600785836,0.045672017883192126,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03443586978744491,0.047932896317367475,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04767639443945686,0.047932896317367475,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04544703981990955,0.047932896317367475,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.0707025034777599,0.047932896317367475,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.04140267406226614,0.047932896317367475,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.0360280611815411,0.047855566619083634,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.046987345946782784,0.047855566619083634,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04611751458134311,0.047855566619083634,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07027534794613355,0.047855566619083634,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.03986956343961761,0.047855566619083634,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03641861933325178,0.049728676480083125,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.049623100408241874,0.049728676480083125,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04926072569158659,0.049728676480083125,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07067600345577084,0.049728676480083125,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.04266493351156453,0.049728676480083125,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.030050451946924687,0.042505107684514674,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04031217269982673,0.042505107684514674,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.03752779300535363,0.042505107684514674,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07057374674983483,0.042505107684514674,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.0340613740206335,0.042505107684514674,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.030646799312077627,0.045541361107658544,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.048105744637417805,0.045541361107658544,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.040134284622900626,0.045541361107658544,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07101046095445507,0.045541361107658544,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.03780951601144159,0.045541361107658544,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03272624645243451,0.04486241127277307,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04328985059171288,0.04486241127277307,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04105919789135515,0.04486241127277307,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07031003111334466,0.04486241127277307,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.036926730315018155,0.04486241127277307,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03293835597356057,0.047729250579171566,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.049624738088703914,0.047729250579171566,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04459649051854459,0.047729250579171566,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07080806348838861,0.047729250579171566,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.04067860482666017,0.047729250579171566,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.030954661842957542,0.044362832801808756,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04155239420005547,0.044362832801808756,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04127334454698393,0.044362832801808756,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07080899683913576,0.044362832801808756,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.03722476657991106,0.044362832801808756,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.0341349515542878,0.04769299330951721,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04834961574321477,0.04769299330951721,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04457424137716645,0.04769299330951721,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07042865250486773,0.04769299330951721,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.04097750536804931,0.04769299330951721,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03271023697006013,0.045988614322726565,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.0429628465607125,0.045988614322726565,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.0432837896539895,0.045988614322726565,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07094666939584879,0.045988614322726565,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.040039529033021895,0.045988614322726565,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.036159439595823795,0.04916127575494249,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.04802655873917729,0.04916127575494249,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.04803628753874473,0.04916127575494249,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07055188082616125,0.04916127575494249,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P4,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.04303221207480537,0.04916127575494249,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.031908128688424825,0.048080742042690604,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",1,3f69178c17aedd2adb853ce1f470e5b006a730facabc5e5b03e2cb1b6d4078ff,ec128567e1174ec210fbea395609988725b9204a21409983e84963513da41c65,0.05740650002493692,0.048080742042690604,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",2,515841baf83026c0fe0ddbc295060a3b66c1e5d867afe8cd0b58df6de4765c17,dc6538f21711c9b1285379cb73c32ce3903c3cb095363512eacb28e4fdf08629,0.03993907182848619,0.048080742042690604,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",3,94f8d2d7cfe4a48109367709a724ce7ae75718325dd30c721606b40d02bafa1c,cfa0f72f578d3ea4cd1fb25ea096cb36324b26bc47e1d0737f17adf3dc7985cb,0.07493745458326061,0.048080742042690604,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",4,cf5f4d3193c56d3f344c312ab742c62f3aa728180c603b026ecb4725af3e01b1,ebb74f1bc39c19dd42fb0d5ec5541ab8ca1b0e08d05d13e9f935fb09cb09f83f,0.03621255508834448,0.048080742042690604,False,False
secondary,LODO,breast_cancer_wisconsin_diagnostic,P5,hist_gradient_boosting,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0,eca5a6d6e3c40bf04fa2e2f346b4bc811e4b7900f2c0b0feaef3ee0a7542ea85,d511a820b4a9993cf7521f493fe232aa0c858de1a641f6549896680a12650c5b,0.03807644784916488,0.050330833784523986,False,False
